Price,Area,No._of_Bedrooms,Resale,LandscapedGardens,IndoorGames,Intercom,SportsFacility,ClubHouse,24X7Security,PowerBackup,CarParking,Gasconnection,AC,Wifi,Children'splayarea,LiftAvailable,Total_Amenities,Price_per_sqft,Amenity_Score,Bedroom_Density,Location_Burari,Location_Dwarka Mor,Location_Jamia Nagar,Location_Noida,Location_Om Nagar,Location_Other,Location_Sector 10 Dwarka,Location_Sector 11 Dwarka,Location_Sector 12 Dwarka,Location_Sector 19 Dwarka,Location_Sector 22 Dwarka,Location_Sector 4 Dwarka,Location_Sector 6 Dwarka,Location_Uttam Nagar,Location_Vasant Kunj
5000000,900,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.555555555556,0,0.0044444444444444444,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3200000,616,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5194.805194805195,0,0.003246753246753247,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3200000,616,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5194.805194805195,0,0.003246753246753247,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2800000,505,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5544.554455445545,0,0.0039603960396039604,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2800000,505,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5544.554455445545,0,0.0039603960396039604,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2700000,505,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5346.534653465346,0,0.0039603960396039604,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5000000,900,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5555.555555555556,0,0.0033333333333333335,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4500000,900,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5000.0,0,0.0033333333333333335,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3400000,675,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5037.037037037037,0,0.002962962962962963,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4200000,810,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5185.185185185185,0,0.003703703703703704,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4200000,1000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4200.0,0,0.003,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5400000,1125,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4800.0,0,0.0026666666666666666,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4200000,810,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5185.185185185185,0,0.003703703703703704,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3300000,675,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4888.888888888889,0,0.002962962962962963,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5600000,1200,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4666.666666666667,0,0.0025,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2200000,630,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3492.063492063492,0,0.0031746031746031746,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11500000,1050,2,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,10952.380952380952,1,0.0019047619047619048,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
18500000,2400,4,1,0,0,1,1,0,0,0,0,1,1,0,1,1,7,7708.333333333333,7,0.0016666666666666668,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9500000,1300,2,1,1,0,1,0,0,1,1,1,1,0,0,1,0,4,7307.692307692308,4,0.0015384615384615385,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
14500000,1700,3,1,0,0,1,1,1,1,1,0,1,0,0,1,1,10,8529.411764705883,10,0.0017647058823529412,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
30000000,1600,3,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,18750.0,1,0.001875,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2700000,540,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5000.0,0,0.003703703703703704,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4200000,900,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4666.666666666667,0,0.0033333333333333335,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5700000,1100,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5181.818181818182,0,0.0036363636363636364,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3200000,675,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4740.740740740741,0,0.0044444444444444444,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6199000,1100,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5635.454545454545,0,0.0027272727272727275,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6500000,1200,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5416.666666666667,0,0.0033333333333333335,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2000000,500,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4000.0,0,0.004,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4199000,810,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5183.950617283951,0,0.003703703703703704,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3199000,580,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5515.517241379311,0,0.0034482758620689655,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11000000,1500,3,1,1,0,1,0,0,1,1,1,1,0,0,1,0,4,7333.333333333333,4,0.002,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
21500000,2000,3,1,0,0,1,0,0,0,1,0,1,1,0,1,1,7,10750.0,7,0.0015,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
14500000,1800,3,1,0,0,1,0,1,1,1,1,1,1,0,1,1,13,8055.555555555556,13,0.0016666666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
18500000,1800,3,1,0,0,1,0,0,0,1,0,1,1,0,1,1,7,10277.777777777777,7,0.0016666666666666668,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6500000,625,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10400.0,0,0.0032,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
17000000,1400,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12142.857142857143,0,0.002142857142857143,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2200000,450,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4888.888888888889,1,0.0044444444444444444,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3200000,495,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6464.646464646465,0,0.00404040404040404,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6300000,1000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6300.0,0,0.004,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2500000,540,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4629.62962962963,0,0.003703703703703704,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2700000,505,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5346.534653465346,0,0.0039603960396039604,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2500000,540,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4629.62962962963,0,0.003703703703703704,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4800000,810,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5925.925925925926,0,0.003703703703703704,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3200000,616,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5194.805194805195,0,0.003246753246753247,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3100000,616,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5032.467532467533,0,0.003246753246753247,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2700000,505,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5346.534653465346,0,0.0039603960396039604,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5200000,855,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6081.87134502924,1,0.0035087719298245615,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3300000,616,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5357.142857142857,0,0.003246753246753247,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2500000,540,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4629.62962962963,0,0.003703703703703704,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2750000,667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4122.938530734633,0,0.0029985007496251873,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2750000,667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4122.938530734633,0,0.0029985007496251873,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19800000,2400,4,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,8250.0,0,0.0016666666666666668,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
10000000,1000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000.0,0,0.002,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
10000000,1000,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10000.0,0,0.002,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19000000,1900,3,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,10000.0,0,0.0015789473684210526,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
22000000,2500,5,1,0,0,1,1,1,0,0,0,1,0,0,1,1,3,8800.0,3,0.002,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2100000,500,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4200.0,0,0.004,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2000000,520,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3846.153846153846,0,0.0038461538461538464,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2200000,510,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4313.725490196079,0,0.00392156862745098,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3100000,750,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4133.333333333333,0,0.004,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2800000,600,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4666.666666666667,0,0.0033333333333333335,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6500000,861,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7549.361207897793,1,0.0023228803716608595,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2700000,640,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4218.75,0,0.003125,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2700000,640,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4218.75,0,0.003125,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
16800000,1800,3,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,9333.333333333334,1,0.0016666666666666668,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4600000,1000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4600.0,0,0.003,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3400000,755,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4503.311258278146,1,0.0026490066225165563,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4400000,1000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4400.0,1,0.003,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4700000,1050,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4476.190476190476,1,0.002857142857142857,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3400000,755,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4503.311258278146,1,0.0026490066225165563,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4700000,1050,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4476.190476190476,1,0.002857142857142857,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3700000,760,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4868.421052631579,1,0.002631578947368421,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3700000,760,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4868.421052631579,1,0.002631578947368421,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2900000,750,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3866.6666666666665,1,0.0026666666666666666,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2900000,750,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3866.6666666666665,1,0.0026666666666666666,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4600000,1000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4600.0,0,0.003,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
15500000,1200,3,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,12916.666666666666,0,0.0025,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3500000,720,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4861.111111111111,0,0.004166666666666667,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3400000,675,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5037.037037037037,0,0.002962962962962963,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2800000,540,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5185.185185185185,0,0.003703703703703704,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5400000,900,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6000.0,0,0.0033333333333333335,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6200000,900,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6888.888888888889,1,0.0033333333333333335,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5000000,810,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6172.83950617284,1,0.003703703703703704,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4800000,900,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5333.333333333333,0,0.0033333333333333335,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2500000,540,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4629.62962962963,0,0.003703703703703704,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3800000,675,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5629.62962962963,1,0.0044444444444444444,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3500000,630,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5555.555555555556,0,0.004761904761904762,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5000000,810,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6172.83950617284,0,0.003703703703703704,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4800000,810,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5925.925925925926,0,0.003703703703703704,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
20000000,2500,4,1,0,0,1,0,0,0,1,0,1,1,0,1,1,8,8000.0,8,0.0016,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
19500000,2000,4,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,9750.0,1,0.002,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
20500000,2000,4,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,10250.0,0,0.002,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
45000000,4500,4,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,10000.0,1,0.0008888888888888889,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
24900000,2200,4,1,1,0,1,1,0,1,1,1,0,0,0,1,1,3,11318.181818181818,3,0.0018181818181818182,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
19500000,2000,4,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,9750.0,1,0.002,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8400000,900,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9333.333333333334,0,0.0022222222222222222,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
16800000,1900,4,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,8842.105263157895,1,0.002105263157894737,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
15800000,1600,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,9875.0,1,0.001875,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
14800000,1550,3,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,9548.387096774193,0,0.001935483870967742,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
21500000,2000,4,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,10750.0,0,0.002,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19500000,2000,4,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,9750.0,1,0.002,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23500000,2200,4,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,10681.818181818182,1,0.0018181818181818182,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
15100000,1700,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,8882.35294117647,0,0.0017647058823529412,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
17600000,1500,3,1,0,0,1,1,0,0,0,0,1,0,0,1,1,2,11733.333333333334,2,0.002,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
34100000,3800,4,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,8973.684210526315,1,0.0010526315789473684,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
22500000,2400,3,1,0,0,1,0,1,1,1,1,1,0,0,0,1,5,9375.0,5,0.00125,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
18200000,2200,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8272.727272727272,0,0.0018181818181818182,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
14800000,1800,2,1,1,0,1,0,1,1,1,1,1,0,0,1,1,9,8222.222222222223,9,0.0011111111111111111,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11000000,2520,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4365.079365079365,1,0.0015873015873015873,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8500000,1440,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5902.777777777777,0,0.002777777777777778,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3500000,765,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4575.16339869281,0,0.00261437908496732,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3600000,585,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6153.846153846154,1,0.003418803418803419,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7500000,1350,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5555.555555555556,1,0.0022222222222222222,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3550000,675,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5259.259259259259,1,0.002962962962962963,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3500000,720,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4861.111111111111,0,0.004166666666666667,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4500000,900,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5000.0,0,0.0033333333333333335,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6211000,1000,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6211.0,1,0.004,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3200000,616,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5194.805194805195,0,0.003246753246753247,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2500000,540,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4629.62962962963,0,0.003703703703703704,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3500000,720,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4861.111111111111,0,0.004166666666666667,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
19000000,2000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500.0,0,0.0015,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
16500000,1700,3,1,0,0,1,0,0,1,1,1,0,0,0,1,1,4,9705.882352941177,4,0.0017647058823529412,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
24800000,2400,4,1,1,0,1,1,0,1,1,1,1,0,0,1,1,3,10333.333333333334,3,0.0016666666666666668,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
21500000,2400,4,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,8958.333333333334,0,0.0016666666666666668,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
19000000,2000,3,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,9500.0,0,0.0015,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
16500000,1700,3,1,0,0,1,0,0,1,1,1,1,0,0,1,1,4,9705.882352941177,4,0.0017647058823529412,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15500000,1900,3,1,0,0,1,1,0,1,1,1,1,1,0,1,1,10,8157.894736842105,10,0.0015789473684210526,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3050000,685,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4452.554744525547,0,0.00291970802919708,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3900000,1000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900.0,0,0.003,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2900000,600,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,4,4833.333333333333,4,0.0033333333333333335,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11000000,1300,2,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,8461.538461538461,0,0.0015384615384615385,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
15000000,1800,3,1,1,0,1,0,0,1,1,0,1,0,0,1,1,3,8333.333333333334,3,0.0016666666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
12000000,1700,3,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,7058.823529411765,0,0.0017647058823529412,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11000000,1600,3,1,1,0,1,0,1,1,1,1,1,0,0,1,1,3,6875.0,3,0.001875,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9000000,645,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,13953.488372093023,3,0.0031007751937984496,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
10500000,865,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,12138.728323699423,2,0.003468208092485549,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7500000,680,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,11029.411764705883,2,0.004411764705882353,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9800000,1055,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,9289.099526066351,3,0.002843601895734597,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19000000,1800,2,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,10555.555555555555,0,0.0011111111111111111,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6900000,950,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7263.1578947368425,0,0.002105263157894737,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7500000,680,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11029.411764705883,1,0.004411764705882353,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2600000,550,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4727.272727272727,1,0.0036363636363636364,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7200000,900,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8000.0,1,0.0033333333333333335,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3600000,450,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8000.0,1,0.0044444444444444444,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3200000,400,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8000.0,1,0.005,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6400000,800,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8000.0,1,0.00375,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3050000,600,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5083.333333333333,1,0.0033333333333333335,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2300000,400,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,5750.0,1,0.005,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4400000,800,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,5500.0,1,0.00375,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4799000,900,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,5332.222222222223,1,0.0033333333333333335,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3400000,550,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,6181.818181818182,0,0.0036363636363636364,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4500000,800,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5625.0,0,0.00375,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8500000,970,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,3,8762.886597938144,3,0.003092783505154639,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9000000,1080,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,8333.333333333334,4,0.003703703703703704,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3500000,650,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5384.615384615385,0,0.003076923076923077,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3200000,550,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5818.181818181818,0,0.0036363636363636364,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4999000,950,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5262.105263157895,1,0.003157894736842105,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2600000,450,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5777.777777777777,1,0.0044444444444444444,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2900000,650,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4461.538461538462,1,0.003076923076923077,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
